Date,S&P_500,Communication,Cons_Disc,Cons_Staples,Energy,Financials,Healthcare,Industrials,Info_Tech,Materials,Real_Estate,Utilities
2013-01-25,0.005445472,0.003624675,0.01026874,0.005055585,0.008710035,0.004692032,0.00758867,0.004207935,0.001171958,0.003756994,0.00430516,0.005505587
2013-01-28,-0.001849683,0.002112436,-0.004561569,0.000921756,-0.003279489,-0.004457842,-0.003846309,0,0.00263914,-0.00987497,-0.002206392,-0.001734793
2013-01-29,0.005106054,0.014143887,-0.003685901,0.005814871,0.015663831,0.004221928,0.011138739,0.002850546,-0.000212274,0.005831256,0.002400809,0.007657217
2013-01-30,-0.003899618,-0.003754861,-0.001749781,-0.001595731,-0.006651388,-0.004458977,-0.003818625,-0.008669452,-0.002250579,-0.005557555,-0.011912265,0.000323363
2013-01-31,-0.002563317,0.004374748,-0.005208464,-0.001414872,-0.005308169,-0.001748923,-0.003472013,-0.004415644,0.000255357,-0.00872467,-0.008738917,0.002316686
2013-02-01,0.010052666,0.018829994,0.005915372,0.007792821,0.00926039,0.013930433,0.008277279,0.01100167,0.011445591,0.012046238,0.004375804,0.00198882
2013-02-04,-0.01153869,-0.004932912,-0.012061458,-0.009008305,-0.009486453,-0.012980445,-0.011445121,-0.009742479,-0.016069663,-0.010019237,-0.001729882,-0.006544713
2013-02-05,0.010416458,0.001982947,0.010866261,0.011349605,0.007292012,0.011400512,0.011900913,0.009378056,0.014194403,0.005343697,-6.42E-05,0.001943949
2013-02-06,0.0005492,0.002770631,0.001879275,0.00140278,0.000277099,0.001646473,-0.000559094,0.000199498,-0.001496533,0.001610695,0.000770218,0.002209647
2013-02-07,-0.001805412,-0.003815538,-0.0027511,0.005291966,-0.005263431,-0.00391975,-0.00355623,-0.000854823,-0.000232205,-0.005949988,-0.003655721,0.00161325
2013-02-08,0.005657915,0.000264148,0.007849727,-0.00046448,0.008250222,0.003596666,0.006937343,0.003365179,0.01036718,0.006147375,0.01081429,-0.000107377
2013-02-11,-0.000606089,-0.000858256,-0.003010924,-0.001006841,-0.005575984,0.003625938,-0.001951375,-0.000312651,0.001065786,-0.002130396,0.001655735,0.00193299
2013-02-12,0.001595243,0.006277257,0.003743823,-0.001421336,0.003142143,0.007561754,-0.001496319,0.004378483,-0.004696992,0.001611279,0.004196071,0.004019293
2013-02-13,0.000592327,-0.002954889,0.002138452,0.000646981,0.002111275,-0.002293195,-0.000619405,0.005236936,0.000125844,0.002614116,-0.003355492,-0.002188417
2013-02-14,0.00069064,-0.02028451,7.44E-05,0.001448301,0.005232528,0.003092482,0.001879361,0.001098251,0.000880799,-0.004091456,-0.004510227,-0.009040334
2013-02-15,-0.001045104,0.003361119,0.001190919,0.00222096,-0.010548016,-0.003207932,0.002235038,0.000590717,-0.001173365,-0.000805542,0.002871546,0.002753036
2013-02-19,0.00733654,0.006364733,0.004411072,0.010410225,0.011545941,0.008568085,0.006530872,0.008939867,0.005433186,-0.004232506,0.00553576,0.009151593
2013-02-20,-0.012404144,-0.002063777,-0.015642348,-0.001428134,-0.018159661,-0.014296962,-0.006646753,-0.013458163,-0.015335183,-0.028336639,-0.008099728,-0.002240478
2013-02-21,-0.006303118,0.001801201,-0.008572073,0.002758198,-0.006695453,-0.008786681,-0.004321418,-0.008699091,-0.008963004,-0.009332167,-0.008038278,-0.004544482
2013-02-22,0.008772514,0.007990944,0.005789407,0.00517013,0.009450898,0.012300123,0.003620145,0.007806713,0.012443608,0.012490012,0.011126117,0.01058059
2013-02-25,-0.01830958,-0.006870582,-0.016363362,-0.01332759,-0.025140785,-0.026857167,-0.012056837,-0.021203212,-0.016007434,-0.022428975,-0.019844803,-0.010416667
2013-02-26,0.006109487,0.007716357,0.009787136,0.003466783,0.00929983,0.004822182,0.002723202,0.005949974,0.006288228,0.010876954,0.007787151,0.003383459
2013-02-27,0.012725961,0.008845468,0.015082498,0.006090695,0.01525649,0.016196761,0.011506971,0.018577007,0.008765569,0.016770343,0.008435287,0.009259755
2013-02-28,-0.000864122,0.001439508,9.97E-05,-0.000915704,0.000750489,-0.002066116,-0.001412064,-0.000958421,-0.002389057,0.001488157,-0.002234851,0.002333475
2013-03-01,0.002323923,0.003658935,0.005957723,0.003131524,-0.002197457,0.003084464,0.007488548,-0.002483,0.000974865,0.000949354,0.004991681,0.002222222
2013-03-04,0.004610723,0.007160992,0.009490769,0.007918581,-0.002412039,0.008508846,0.006009568,-0.00110316,0.00203252,0.000989691,0.008596536,0.009502692
2013-03-05,0.009565959,0.009824834,0.010088861,0.003223126,0.007218572,0.008353521,0.008960503,0.01373393,0.014917174,0.006261844,0.006566071,0.005647945
2013-03-06,0.001084563,-0.006208795,-0.000801964,-0.002058181,0.000504462,0.006710297,0.001577533,0.000614542,-0.000249823,0.008843036,-0.006021451,-0.001404056
2013-03-07,0.00181646,0.001030529,0.001507929,-0.000251515,0.002521038,0.006583278,-0.001205592,0.000251249,0.002686269,0.002678354,-0.006878273,-0.004374317
2013-03-08,0.004481111,0.007270622,0.01100102,0.001710735,0.004509114,0.003351864,0.002530906,0.008679877,0.001163008,0.008458799,-0.000698945,0.00235368
2013-03-11,0.003249139,-0.00242734,0.0025702,0.000728332,0.000362563,0.00753687,0.004757743,0.00279461,0.003236045,0.004013324,0.002988491,0.002869965
2013-03-12,-0.002403259,0.005506819,-0.003450093,-0.001154445,0.001259881,-0.006307873,0.004039428,-0.005435682,-0.005665488,0.001079266,-0.004564473,-0.003486134
2013-03-13,0.001314027,-0.004266701,0.005072847,0.000552764,-0.001861588,0.003499491,-0.000481241,0.004633098,-0.000103974,-0.002315924,0.000509489,0.003863826
2013-03-14,0.005603016,0.007290867,0.001506997,0.003666315,0.013020878,0.006041929,0.001848856,0.005578261,0.007258132,0.006443608,0.006110757,0.002236555
2013-03-15,-0.001618444,-0.010666667,-0.004179803,-0.004878903,-0.001500145,0.002700524,-0.003287197,-0.000109848,-0.002147296,0.000715791,-0.002151082,0.006435207
2013-03-18,-0.005510348,0.001026826,-0.007243422,-0.002740553,-0.00880952,-0.009526872,-0.005843893,-0.005767646,-0.000703511,-0.007232267,-0.00653056,-0.005723715
2013-03-19,-0.002422524,0.002564431,-0.007344592,0.007412263,-0.009404551,-0.005275974,5.82E-05,-0.001104972,-0.002174138,-0.003962695,-0.005488544,0.002333783
2013-03-20,0.006697495,-0.000959202,0.011512157,0.009710196,0.005790197,0.005834353,0.008710159,0.000801991,0.006163104,0.007153191,0.006545595,0.007347234
2013-03-21,-0.00828249,0.000448057,-0.008205005,-0.002775988,-0.005238227,-0.010870888,-0.005384822,-0.009256957,-0.01307567,-0.016239725,-0.003634045,-0.004879552
2013-03-22,0.007174279,0.007357646,0.011669376,0.009121638,0.008202847,0.005249129,0.007328203,0.006777486,0.006478173,0.000730075,0.006526747,0.001909776
2013-03-25,-0.003339992,-0.00114322,-0.00177458,-0.000985197,-0.003792253,-0.002896422,-0.003263144,-0.008089315,-0.002969084,-0.007376484,-0.00044501,-0.002472825
2013-03-26,0.00778506,0.007185096,0.005405276,0.009245334,0.01065873,0.006341543,0.012305737,0.004720011,0.006747189,0.005716386,0.006487312,0.00950266
2013-03-27,-0.000588322,-0.005934343,0.000525674,-0.002296267,0.002944752,-0.004594056,0.004908116,-0.000416968,-0.002730432,-0.000243595,0.00164297,0.003939223
2013-03-28,0.004056691,0.003492951,0.003677788,0.005019343,-0.00312388,0.002328051,0.009806149,0.006396173,0.00253049,0.00515736,0.004920825,0.012484713
2013-04-01,-0.004473646,0.007847605,-0.00770933,-0.000170536,-0.000171239,-0.00480828,0.002024671,-0.010997817,-0.009682625,-0.009615385,0.003013372,-0.001962857
2013-04-02,0.005172292,0.007409733,0.008536556,0.010867446,-0.004692745,0.006305532,0.01414406,-0.001341119,0.004533489,-0.009300808,0.006071227,0.003630862
2013-04-03,-0.010546091,-0.008477217,-0.010176181,-0.011136287,-0.016106274,-0.017414656,-0.006087887,-0.007414039,-0.007944596,-0.009305773,-0.004292647,-0.002864034
2013-04-04,0.004048427,0.013076004,0.005764935,0.005216459,-0.00115429,0.009027289,0.004009206,0.004030667,-0.002264103,0.008104738,0.016119963,0.009070295
2013-04-05,-0.004294927,0.004095563,-0.004060089,-0.006765605,7.00E-05,-0.002954816,-0.006174665,-0.002330086,-0.009686298,-0.004122861,0.002152124,0.004344569
2013-04-08,0.006302792,-0.004573265,0.010767128,0.010815694,0.004972337,0.010372505,0.001525354,0.005965445,0.003458372,0.003560339,0.011841944,0.008005171
2013-04-09,0.003544307,0.002048799,-0.002443654,-0.000869523,0.007508711,0.003951603,0.003454681,0.002993007,0.00805582,0.011096902,0.000424474,-0.003304888
2013-04-10,0.012189136,0.010718711,0.01143958,0.007663298,0.005031903,0.011929882,0.016751194,0.013274953,0.01835305,0.006935945,0.007152382,0.007720479
2013-04-11,0.003552241,0.009685527,0.008629609,0.004366288,0.004559375,0.00292726,0.009393603,0.002697272,-0.004881465,0.00356564,0.007402504,0.002897554
2013-04-12,-0.002836755,0.002671362,0.00484905,0.003630718,-0.01329063,-0.004278118,0.001316573,-0.005215339,-0.005878213,-0.014454134,0.001553259,0.003134029
2013-04-15,-0.022966296,-0.005691795,-0.025659467,-0.015017731,-0.038742601,-0.022165114,-0.018569885,-0.030379956,-0.018238601,-0.038590741,-0.020220698,-0.014107884
2013-04-16,0.014307248,0.00103526,0.013953378,0.017203885,0.010744145,0.016138305,0.014791976,0.014001138,0.015057047,0.018493267,0.016680872,0.011734997
2013-04-17,-0.014327721,-0.010646064,-0.009628255,-0.008456459,-0.019419731,-0.019114973,-0.004231847,-0.01613718,-0.022584824,-0.014475776,-0.011197605,-0.005285567
2013-04-18,-0.006700988,0.010637644,-0.011784791,-0.001269704,0.007032631,-0.010341134,-0.012422586,-0.00522007,-0.014086313,-0.00271693,-0.00181675,0.003640836
2013-04-19,0.008847893,0.016670723,0.01245321,0.015543669,-0.000307564,0.014154282,0.015079905,0.003268911,-0.001777816,0.011620977,0.015773828,0.014461493
2013-04-22,0.00466163,0.005266308,0.004337007,0.00245648,0.010424207,0.000903083,0.005435078,-0.0004573,0.008666001,0.009720177,-0.001552888,-0.000628201
2013-04-23,0.0104192,0.005179188,0.010146774,0.007963997,0.011409228,0.018045359,0.006090419,0.007749056,0.012424366,0.008543091,0.006879225,0.002466032
2013-04-24,6.33E-06,-0.029434409,0.000256961,-0.017344959,0.011705538,0.006808202,-0.016960688,0.010214794,0.006571951,0.015329945,0.003208175,0.003038781
2013-04-25,0.004034735,0.016841591,0.008711086,0.003068725,-0.001487835,0.005041613,0.003789535,0.004100778,0.001267775,0.010459059,-0.001658178,0.000865593
2013-04-26,-0.001842085,-0.002160346,-0.004144286,0.000142295,-0.00019283,-0.004299705,-0.000308552,-0.00089513,8.44E-05,-0.013814491,-0.005160755,-0.000192188
2013-04-29,0.007186015,0.002766418,0.003580313,0.003248601,0.009818705,0.004438225,0.003576681,0.004283674,0.01643772,0.015110675,0.006201181,0.008169542
2013-04-30,0.002484924,0.004438047,0.002154424,-0.001654494,0.005035247,0.003144779,-0.008086692,0.000418177,0.011770812,0.001247184,0.00882963,0.00290767
2013-05-01,-0.009307886,-0.009374254,-0.004969949,-0.001562537,-0.016377583,-0.010833333,-0.009812326,-0.011871255,-0.007961097,-0.017519187,-0.004992951,-0.009695817
2013-05-02,0.009407974,0.000964378,0.009548147,0.003675337,0.012856541,0.00814378,0.010646332,0.011506247,0.014291919,0.006911783,0.003778263,-0.002543674
2013-05-03,0.010534618,-0.000782802,0.012748527,0.004441504,0.018016924,0.010385993,0.006652208,0.016644827,0.010970636,0.018115353,0.001352702,-0.001828417
2013-05-06,0.001907806,-0.007171267,0.002749375,-0.00759714,0.005587068,0.010358001,-0.006427201,0.005484862,0.006051071,0.002433575,0.003230354,-0.014220294
2013-05-07,0.005230294,0.011471927,0.007749654,0.00810561,0.006741763,0.00561316,0.00276973,0.009246127,-0.002345724,0.008914713,0.004566477,0.008997555
2013-05-08,0.004139093,0.0075012,0.001843815,0.000352651,0.00213686,0.006938522,0.002398648,0.006404886,0.007696791,0.00887539,-0.000641063,-0.008868857
2013-05-09,-0.003687167,-0.009470487,0.001234429,-0.007003525,-0.002770316,-0.00777611,0.001015173,-0.000993555,-0.003609604,-0.001563966,-0.006064847,-0.015891643
2013-05-10,0.004321712,0.002465424,0.008159605,0.004378491,-0.004630019,0.004655674,0.010775277,0.003225546,0.004403258,-0.000313283,0.003285614,0.002534036
2013-05-13,4.28E-05,-0.008277848,-8.89E-05,0.001578811,-0.000236806,0.003475574,0.007094994,-0.003349141,-0.002789789,-0.008069571,0.00245614,-0.005947366
2013-05-14,0.010142186,0.008891308,0.010051145,0.010822511,0.012875173,0.017048297,0.009784736,0.011425345,0.002078213,0.011610457,0.006650333,0.006581243
2013-05-15,0.005114098,0.006894484,0.005636035,0.010380784,-0.003724924,0.009459664,0.005479211,0.004172979,0.002133727,0.005504372,0.00880853,0.008024172
2013-05-16,-0.005009706,-0.00583507,-0.011493498,-0.006565308,-0.005314868,-0.007196941,-0.010355522,-0.004685019,0.00696462,-0.004891874,-0.006606158,-0.008255123
2013-05-17,0.010300096,0.002515422,0.010054703,0.001368116,0.015776965,0.013629842,0.005541785,0.014440337,0.011678919,0.012055714,0.008269242,0.010157063
2013-05-20,-0.000707659,-0.007945516,-0.003880983,-0.009702668,0.012860296,0.001825157,-0.006374025,0.002778797,0.000253931,0.000308404,0.000860289,-0.004610555
2013-05-21,0.001722389,-0.007647838,0.004534449,0,-0.000393198,0.002565437,0.010295759,0.001097982,-0.001894235,-0.001965469,0.007392127,0.00113334
2013-05-22,-0.008273623,-0.011529826,-0.009225173,-0.0014264,-0.01230865,-0.010532171,-0.000350803,-0.007990808,-0.010173935,-0.012704174,-0.023094425,-0.016390215
2013-05-23,-0.002923853,0.005156854,-0.003184784,-0.00407456,-0.001991272,-0.006484015,-0.001280882,-0.003711698,-0.000849954,-0.000899562,-0.016594853,-0.007556045
2013-05-24,-0.000551345,-0.003114884,-0.001885913,0.009569715,-0.003458424,0.001282632,-0.002178534,-0.002457262,-0.00081111,-0.002779409,-0.001894724,-0.010235466
2013-05-28,0.006340931,-0.012682269,0.009113947,0.000931597,0.010077584,0.010134881,0.009085307,0.005165016,0.006751539,0.008793279,-0.00818651,-0.011869587
2013-05-29,-0.007047938,-0.014830903,-0.009890739,-0.019196314,-0.001883084,0.000261087,-0.015127986,-0.005612796,-0.000786658,-0.002568293,-0.021412764,-0.0153632
2013-05-30,0.003670315,-0.0095742,-0.001379402,-0.003914405,-0.002283823,0.010701767,0.00682092,0.00490248,0.008266415,0.002223783,-0.011368498,0.00209435
2013-05-31,-0.014307215,-0.014182142,-0.010894508,-0.01802939,-0.019921376,-0.015679764,-0.021714266,-0.009994462,-0.008354806,-0.015103741,-0.01366306,-0.005956424
2013-06-03,0.005935955,0.002064383,0.005383368,0.010890129,0.010036218,0.00149925,0.005540067,0.005913377,0.006751969,0.005691475,0.006456061,0.001997372
2013-06-04,-0.005510784,0.009334964,-0.00488406,0.000239929,-0.007875467,-0.009019461,-0.006940594,-0.006090457,-0.006550261,-0.001807821,-0.012704739,-0.004144154
2013-06-05,-0.013779745,-0.009886465,-0.016322579,-0.011849649,-0.011214511,-0.016956834,-0.013834099,-0.016465072,-0.0103527,-0.021142565,-0.012237431,-0.009323641
2013-06-06,0.008490273,0.021967403,0.010093381,0.004757859,0.006541976,0.01432962,0.01422909,0.006203272,0.000636411,0.005872416,0.01845584,0.011750944
2013-06-07,0.012831575,-0.00390822,0.018059049,0.012321519,0.011777084,0.016778396,0.009599107,0.017714363,0.010633223,0.008517274,0.002069225,0.007147362
2013-06-10,-0.000346846,0.008416656,-0.003115958,-0.000668242,-0.002717118,0.000782239,0.001373553,-0.002989181,0.000373655,0.004638991,-0.012952882,-0.002035066
2013-06-11,-0.010153335,-0.004581111,-0.009533378,-0.003056862,-0.01407669,-0.017419139,-0.004560353,-0.008596445,-0.011323425,-0.013852711,-0.014707747,-0.006431373
2013-06-12,-0.008369565,-0.004476106,-0.010932534,-0.005605462,-0.00747147,-0.009545816,-0.009985684,-0.007306107,-0.007933667,-0.005162685,-0.014348218,-0.01063046
2013-06-13,0.014784313,0.016401748,0.017708191,0.00922647,0.017409985,0.018013539,0.014406565,0.013668347,0.011384363,0.017539625,0.02878778,0.016702128
2013-06-14,-0.005885013,-0.001433022,-0.0025753,-0.002100539,-0.009696274,-0.012510331,-0.001496819,-0.004468085,-0.007748558,-0.006444216,0.001967005,0.001046353
2013-06-17,0.007567328,-0.005865103,0.005186349,0.008084964,0.012963974,0.009511128,0.002266441,0.006331481,0.011344118,0.007480801,0.005066177,0.003240305
2013-06-18,0.007791146,0.012866378,0.010252172,0.004389711,0.005708608,0.006218202,0.008617927,0.012928403,0.007208026,0.004818516,0.000567072,0.006980621
2013-06-19,-0.013851472,-0.027326806,-0.011032501,-0.019868175,-0.010029637,-0.013970037,-0.016064682,-0.014126219,-0.009999412,-0.00758618,-0.033501259,-0.023021211
2013-06-20,-0.025010283,-0.022934319,-0.026648186,-0.030370228,-0.027247818,-0.021574809,-0.025656667,-0.024164606,-0.022121878,-0.026378327,-0.04254626,-0.028647074
2013-06-21,0.002669706,0.005868162,0.002664278,0.014169235,0.003234051,0.001436391,0.008599418,0.000435872,-0.00735175,-0.002644211,0.0190541,0.013137811
2013-06-24,-0.012144961,-0.005444999,-0.009758332,-0.004706113,-0.015268895,-0.018026051,-0.007540211,-0.016528701,-0.013935078,-0.016804666,-0.005075125,-0.000215227
2013-06-25,0.009497232,0.020204654,0.008998589,0.000689553,0.011105636,0.018791204,0.004249448,0.010604425,0.006993586,0.006762083,0.019128801,0.012270599
2013-06-26,0.009590499,0.006899636,0.012747031,0.010262342,0.006980104,0.009609796,0.014984155,0.010794521,0.005239582,0.002389979,0.01205216,0.012866181
2013-06-27,0.006199868,0.009199924,0.0090551,0.00421427,0.002212619,0.012703896,0.00332076,0.008971649,0.004088057,-0.001068815,0.017049522,0.000997323
2013-06-28,-0.004289611,-0.007292845,0.003477363,-0.005991655,-0.002138742,-0.006821799,-0.008544241,-0.006178643,-0.004071413,-0.005720165,-0.006782264,0.003670687
2013-07-01,0.00540379,-0.001203293,0.006572917,0.007369988,0.005565734,0.004846218,0.00439058,0.008893094,0.006724853,0.007615579,-0.0072151,-0.013113898
2013-07-02,-0.000544905,0.005389639,0.001954557,0.001380847,0.002234598,0.000379752,-0.003143064,-0.010743757,0.001360351,-0.003368248,0.015832847,-0.000529409
2013-07-03,0.000823999,0.004540868,0.004943362,-0.002515967,0.000257263,-0.003416467,-0.00135904,0.001218753,0.005636773,-0.000535795,-0.010412009,-0.001483129
2013-07-05,0.010201744,0.004771472,0.010323378,0.001964494,0.010939456,0.017597989,0.013209704,0.015012984,0.007036716,0.006845361,-0.002065582,-0.00482733
2013-07-08,0.005251579,-0.003999,0.008886075,0.009730593,0.007004868,0.007598727,0.005712853,0.002984836,-0.002362552,0.005611075,0.001164295,0.014339019
2013-07-09,0.007229679,-0.001693852,0.004328161,0.008150545,0.010661591,0.008358719,0.002546387,0.014507772,0.004475395,0.01580255,0.014342938,0.007514846
2013-07-10,0.000181563,-0.003959027,0.000711069,0.001307811,-0.005816182,-0.006263125,0.006944814,-0.000811922,0.004595313,-0.000922176,0.001656051,0.004798665
2013-07-11,0.013554235,0.014006309,0.014383532,0.015269532,0.009303339,0.009157305,0.012453256,0.015753604,0.0170641,0.016293442,0.025880707,0.016247924
2013-07-12,0.00308653,-0.005910901,0.005540225,0.001169509,0.003936158,0.007972079,0.006846928,-0.005780496,0.002346546,-0.003159059,-0.004276948,0.003422383
2013-07-15,0.001374845,-0.006884897,-0.003314264,0.000350443,-0.000711355,0.003790502,1.73E-05,0.002699406,0.002867789,0.001941055,-0.000311255,0.015831806
2013-07-16,-0.003708767,0.006302389,-0.005443301,-0.003386426,-0.005595563,-0.003957736,-0.005104513,-0.005436049,0.000175077,-0.007986399,-0.001307678,-0.005011275
2013-07-17,0.002774033,0.00457193,0.001128692,0.001499777,0.004478333,0.004593176,0.002034889,0.003305484,0.001342021,0.009884022,0.002992892,-0.000956938
2013-07-18,0.005032988,-0.0090399,0.005232929,0.003299249,0.009397375,0.013389941,0.002707675,0.00863858,-0.002816409,0.000157859,0.008516723,0.009729784
2013-07-19,0.001610068,0.001446996,-0.000698324,0.005224124,0.013546131,0.000143231,0.013692228,0.01242252,-0.019556283,0.00489287,-0.001232818,-0.000748914
2013-07-22,0.002032989,-0.000565398,-0.000571755,-0.001554452,-0.002462416,0.00683828,0.004422739,0.000482675,0.003913778,0.003062787,0.001604641,-0.000549615
2013-07-23,-0.001851928,0.003708593,-0.001737435,-0.002486348,0.001948811,-0.002489154,-0.0033322,-0.000634792,-0.005422307,0.002701116,-0.001417216,0.002849573
2013-07-24,-0.003811178,-0.005698898,-0.002907841,-0.006289601,-0.009563019,-0.008448595,-0.00127934,-0.00691092,0.008635441,-0.009252752,-0.018573368,-0.015453639
2013-07-25,0.002556437,0.000818794,0.000745045,0.004407145,0.005204072,0.000898796,0.004782319,-2.56E-05,0.000414267,0.009378571,-0.00075448,0.008810127
2013-07-26,0.00082828,0.004405286,0.003679912,-0.000466788,-0.002751368,-0.001185345,0.006510395,-0.002481771,0.001242285,-0.003669725,0.001824703,0.003563541
2013-07-29,-0.003735997,0.007080201,-0.005467839,-0.002918788,-0.008456453,-0.007480131,-0.002938594,-0.003360008,-0.001693714,0.005093844,-0.008416028,0.0020005
2013-07-30,0.000373814,-0.014994089,-0.002642402,-0.001311445,-0.002831882,-0.00090583,-0.000101629,0.003731631,0.007417637,-0.002572999,-0.002660248,0.002545545
2013-07-31,-0.000136421,-0.010042951,0.004786018,-0.001852503,0.002988525,0.000543991,-0.00011858,0.001692221,-0.002721968,-0.003634942,-0.014797409,-0.007069601
2013-08-01,0.012540561,0.010910483,0.016331044,0.010219424,0.011688012,0.016709558,0.00618382,0.017149585,0.011801206,0.008473247,-0.004834655,0.007470919
2013-08-02,0.00164043,0.002272153,0.007009101,0.000465105,-0.00585785,-0.000249554,0.000774541,0.002139011,0.004909952,0.005484674,-0.004599041,-0.000846066
2013-08-05,-0.001479818,-0.000503778,-0.002140037,0.000743823,-0.002782506,-0.002317869,-0.001749781,-0.003766668,0.001853962,-0.00255329,-0.000780894,-0.007073122
2013-08-06,-0.005723022,-0.004095262,-0.004851438,-0.001393631,-0.00494042,-0.008578169,-0.004500101,-0.00761223,-0.005898568,-0.009579956,-0.003451644,-0.0059697
2013-08-07,-0.003805888,-0.000253052,-0.008348328,-0.00523341,-0.003463918,-0.008039513,0.000389402,-0.002082751,-0.002831048,3.92E-05,-0.00562018,0.004542014
2013-08-08,0.003885482,-0.009998102,0.007004958,0.004886831,0.005611189,0.002398692,0.00069388,0.004250554,0.003539135,0.015232799,-0.001577287,0.003968852
2013-08-09,-0.003569998,-0.010035155,-0.00276573,-0.004374433,-0.004905027,-0.002791777,-0.003450084,-0.00286395,-0.004359874,0.005708555,0.009478673,-0.006805444
2013-08-12,-0.001152877,0.004003099,-0.000861435,-0.00282783,-0.005342729,-0.004581152,-0.004225711,0.000762524,0.006831186,-0.001955971,-0.008281168,-0.00639863
2013-08-13,0.002776019,-0.006688103,-0.000399546,0.000281241,0.00167961,0.004273504,0.002777967,0.004241485,0.007751339,0.002420935,-0.013413111,-0.00557781
2013-08-14,-0.005176607,-0.001489059,-0.010665825,-0.007146204,-0.004017664,-0.003673395,-0.007800948,-0.007511381,0.000134269,-0.001686729,-0.003465511,-0.007597777
2013-08-15,-0.014281561,-0.008882837,-0.01764906,-0.015787611,-0.006634218,-0.014528729,-0.016324084,-0.011288637,-0.017625285,-0.007641502,-0.018257206,-0.014078718
2013-08-16,-0.003304601,-0.010205417,-0.003658167,-0.006785594,-0.004111152,-0.001740999,-0.005450398,0.001005155,0.00013666,-0.007700344,-0.022275204,-0.010735877
2013-08-19,-0.005900364,-0.00806345,-0.003975754,-0.004031577,-0.015366729,-0.013321459,0.002381203,-0.004351296,-0.001600656,-0.008345032,-0.009614715,-0.007902223
2013-08-20,0.003821246,0.004930704,0.009052044,-0.000824123,0.004569023,0.008875517,0.001991266,0.000206879,-1.96E-05,0.005859221,0.021034119,0.008443076
2013-08-21,-0.005779647,-0.011536931,-0.008430427,-0.007544515,-0.005399973,-0.006299858,-0.00502057,-0.006489477,-0.000782075,-0.007076117,-0.000206697,-0.011637091
2013-08-22,0.00861943,0.003353904,0.01061673,0.004448681,0.013461901,0.011179052,0.005834326,0.012699404,0.004676555,0.011575715,0.004755013,0.00655301
2013-08-23,0.003946987,0.014373579,0.000194141,0.006035091,0.007418924,0.000853274,0.001950914,0.00095079,0.006368682,0.008562977,0.011796982,0.00778066
2013-08-26,-0.004039675,-0.012851776,-0.002221407,-0.011247914,-0.002482722,-0.005782489,0.001321257,-0.003209078,-0.00367704,-3.86E-05,-0.002914859,-0.007878151
2013-08-27,-0.015874166,-0.001735879,-0.016081619,-0.006116058,-0.006037266,-0.024271121,-0.016823793,-0.019908826,-0.020434327,-0.018061827,-0.003943164,-0.000423504
2013-08-28,0.002747657,-0.005350455,0.004283831,-0.007236745,0.017731156,0.001184517,0.004308822,0.000630683,0.002082094,-0.002004481,-0.003617501,0.002965788
2013-08-29,0.001963351,0.011699839,0.004374932,0.004462957,-0.010872276,0.002824212,0.003147419,0.002127213,0.004571089,0.003268746,0.000685025,-0.005280389
2013-08-30,-0.003174274,-0.001462183,-0.006468474,0.002962085,-0.000252105,-0.00479525,-0.002997318,-0.004428837,-0.005279124,-0.001256133,-0.004107338,0.000318505
2013-09-03,0.004164192,-0.018370607,0.007453198,-0.000172278,0.005867124,0.008413002,0.005942335,0.005264543,0.003267456,0.005620406,-0.006461369,-0.011303333
2013-09-04,0.008116992,0.01261188,0.010096175,0.00448,0.005264653,0.007584376,0.011202768,0.009557476,0.008842745,0.008950207,0.005880725,-0.001449198
2013-09-05,0.001209863,-0.008437123,0.000926285,-0.000955718,0.002493849,0.002220549,0.001624639,0.002775256,0.001741308,0.002479179,-0.008666346,-0.003762632
2013-09-06,5.44E-05,-0.000810373,-0.002130636,0.00127551,0.000215596,-0.000337977,3.45E-05,-0.000853551,0.001191406,-0.002086634,0.021161451,0.005611309
2013-09-09,0.009992931,0.002027575,0.009209334,0.00766781,0.010213726,0.011419985,0.006487792,0.012141137,0.012855777,0.01517909,0.022557413,0.004077691
2013-09-10,0.007345772,0.011196547,0.009659564,0.000802276,0.000164131,0.011848165,0.006085958,0.01434856,0.005662558,0.008811077,-0.000930233,0.007160415
2013-09-11,0.003052275,0.000266809,0.006879035,0.007530486,0.00756519,0.00132144,0.007054493,0.005042992,-0.005228483,0.006125227,0.004455972,-0.009178693
2013-09-12,-0.003380438,0.01033609,-0.002228295,-0.00147073,-0.005944819,-0.007221672,-0.002419628,-0.004616272,-0.000693094,-0.010184141,-0.008276501,-0.003266399
2013-09-13,0.002714712,0.001452049,0.00316029,0.008137148,0.000475153,0.00188317,0.00245942,0.00236925,0.000327521,0.006796006,0.001335292,0.007789836
2013-09-16,0.005693162,0.008172412,0.003906414,0.008885802,0.000163768,0.010982936,0.008273832,0.012673188,-0.003139324,0.010558866,0.013401787,0.002185618
2013-09-17,0.004217719,0.005033667,0.005794979,0.00322864,0.004240896,0.004483978,0.000822272,0.005785514,0.005950656,-0.00246287,-0.002039608,0.005478723
2013-09-18,0.012177667,0.004423052,0.011855981,0.012541707,0.012130896,0.009907817,0.006975184,0.012812917,0.013655482,0.023006135,0.034348629,0.029995239
2013-09-19,-0.001842923,-0.003043647,8.22E-05,-0.004674098,-0.002142569,-0.004743594,-0.003380179,0.001365021,0.001515783,-0.003802977,-0.003059468,-0.004571135
